date,Netflix. Inc,Netflix_x,Netflix Stock,Streaming media,Reed Hastings_x,Open,High,Low,Close,Volume,Dividends,Stock Splits,dow_open,dow_high,dow_low,dow_close,dow_vol,nas_open,nas_high,nas_low,nas_close,nas_vol,Netflix_y,Reed Hastings_y,Wiki_total,Google_total,Stock_total,Nas_total,Dow_total,Wiki_Moment_1,Wiki_Moment_2,Wiki_Moment_1_s,Wiki_Moment_2_s,Wiki_MAvg,Wiki_MAvg_s,Wiki_Disparity,Wiki_Disparity_s,Wiki_ROC,Wiki_ROC_s,Wiki_Rocp,Wiki_EMA,Wiki_diff,Wiki_gain,Wiki_loss,Wiki_avg_gain,Wiki_avg_loss,Wiki_rs,Wiki_RSI,Wiki_Move,Wiki_MAvg_Move,Wiki_MAvg_s_Move,Wiki_EMA_Move,Wiki_Disparity_Move,Wiki_Disparity_s_Move,Wiki_RSI_Move,Google_Moment_1,Google_Moment_2,Google_Moment_1_s,Google_Moment_2_s,Google_MAvg,Google_MAvg_s,Google_Disparity,Google_Disparity_s,Google_ROC,Google_ROC_s,Google_Rocp,Google_EMA,Google_diff,Google_gain,Google_loss,Google_avg_gain,Google_avg_loss,Google_rs,Google_RSI,Google_Move,Google_MAvg_Move,Google_MAvg_s_Move,Google_EMA_Move,Google_Disparity_Move,Google_Disparity_s_Move,Google_RSI_Move,Stock_Moment_1,Stock_Moment_2,Stock_Moment_1_s,Stock_Moment_2_s,Stock_MAvg,Stock_MAvg_s,Stock_Disparity,Stock_Disparity_s,Stock_ROC,Stock_ROC_s,Stock_Rocp,Stock_EMA,Stock_diff,Stock_gain,Stock_loss,Stock_avg_gain,Stock_avg_loss,Stock_rs,Stock_RSI,Stock_Move,Stock_MAvg_Move,Stock_MAvg_s_Move,Stock_EMA_Move,Stock_Disparity_Move,Stock_Disparity_s_Move,Stock_RSI_Move,Nas_Moment_1,Nas_Moment_2,Nas_Moment_1_s,Nas_Moment_2_s,Nas_MAvg,Nas_MAvg_s,Nas_Disparity,Nas_Disparity_s,Nas_ROC,Nas_ROC_s,Nas_Rocp,Nas_EMA,Nas_diff,Nas_gain,Nas_loss,Nas_avg_gain,Nas_avg_loss,Nas_rs,Nas_RSI,Nas_Move,Nas_MAvg_Move,Nas_MAvg_s_Move,Nas_EMA_Move,Nas_Disparity_Move,Nas_Disparity_s_Move,Nas_RSI_Move,Dow_Moment_1,Dow_Moment_2,Dow_Moment_1_s,Dow_Moment_2_s,Dow_MAvg,Dow_MAvg_s,Dow_Disparity,Dow_Disparity_s,Dow_ROC,Dow_ROC_s,Dow_Rocp,Dow_EMA,Dow_diff,Dow_gain,Dow_loss,Dow_avg_gain,Dow_avg_loss,Dow_rs,Dow_RSI,Dow_Move,Dow_MAvg_Move,Dow_MAvg_s_Move,Dow_EMA_Move,Dow_Disparity_Move,Dow_Disparity_s_Move,Dow_RSI_Move,target_1,target_2,target_3,target_4,target_5
2019-01-02,0.0,28.166666666666668,0.5,0.0,0.0,259.2799987792969,269.75,256.5799865722656,267.6600036621094,11679500.0,0.0,0.0,23058.609375,23413.470703125,22928.58984375,23346.240234375,321570000.0,6506.91015625,6693.7099609375,6506.8798828125,6665.93994140625,2261800000.0,22905,3146,26051,28.666666666666668,267.6600036621094,6665.93994140625,23346.240234375,,,,,26051.0,26051.0,100.0,100.0,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,28.666666666666668,28.666666666666668,100.0,100.0,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,267.6600036621094,267.6600036621094,100.0,100.0,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,6665.93994140625,6665.93994140625,100.0,100.0,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,23346.240234375,23346.240234375,100.0,100.0,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,1,1,1
2019-01-03,0.0,34.666666666666664,0.375,0.0,0.0,270.20001220703125,275.7900085449219,264.42999267578125,271.20001220703125,14969600.0,0.0,0.0,23176.390625,23176.390625,22638.41015625,22686.220703125,424240000.0,6584.77001953125,6600.2099609375,6457.1298828125,6463.5,2607290000.0,20646,2666,23312,35.041666666666664,271.20001220703125,6463.5,22686.220703125,,,,,24681.5,24681.5,94.45130968539189,94.45130968539189,,,,25138.0,-2739.0,0.0,-2739.0,,,,,0,0,0,0,0,0,0,,,,,31.854166666666664,31.854166666666664,110.00654022236756,110.00654022236756,,,,30.791666666666668,6.3749999999999964,6.37,0.0,,,,,1,1,1,0,1,1,0,,,,,269.4300079345703,269.4300079345703,100.65694400042136,100.65694400042136,,,,268.8400065104167,3.540008544921875,3.54,0.0,,,,,1,1,1,0,1,1,0,,,,,6564.719970703125,6564.719970703125,98.45812203483398,98.45812203483398,,,,6598.4599609375,-202.43994140625,0.0,-202.44,,,,,0,0,0,0,0,0,0,,,,,23016.23046875,23016.23046875,98.56618673473457,98.56618673473457,,,,23126.233723958332,-660.01953125,0.0,-660.02,,,,,0,0,0,0,0,0,0,1,1,1,1,1
2019-01-04,0.0,31.0,0.0,0.0,0.375,281.8800048828125,297.79998779296875,278.5400085449219,297.57000732421875,19330100.0,0.0,0.0,22894.919921875,23518.640625,22894.919921875,23433.16015625,396020000.0,6567.14013671875,6760.68994140625,6554.240234375,6738.85986328125,2579550000.0,19040,2307,21347,31.375,297.57000732421875,6738.85986328125,23433.16015625,,,,,23570.0,23570.0,90.56851930420025,90.56851930420025,,,,23570.0,-1965.0,0.0,-1965.0,,,,,0,0,0,0,0,0,0,,,,,31.694444444444446,31.694444444444446,98.99211218229622,98.99211218229622,,,,31.694444444444443,-3.6666666666666643,0.0,-3.67,,,,,0,0,0,1,0,0,0,,,,,278.8100077311198,278.8100077311198,106.72859620275568,106.72859620275568,,,,278.8100077311198,26.3699951171875,26.37,0.0,,,,,1,1,1,1,1,1,0,,,,,6622.7666015625,6622.7666015625,101.75294206640713,101.75294206640713,,,,6622.7666015625,275.35986328125,275.36,0.0,,,,,1,1,1,1,1,1,0,,,,,23155.20703125,23155.20703125,101.20039144813033,101.20039144813033,,,,23155.20703125,746.939453125,746.94,0.0,,,,,1,1,1,1,1,1,0,1,1,1,1,0
2019-01-07,0.0,23.416666666666668,0.3333333333333333,0.0,0.0,302.1000061035156,316.79998779296875,301.6499938964844,315.3399963378906,18620100.0,0.0,0.0,23474.259765625,23687.740234375,23301.58984375,23531.349609375,334200000.0,6757.52978515625,6855.60009765625,6741.39990234375,6823.47021484375,2507550000.0,21693,4861,26554,23.75,315.3399963378906,6823.47021484375,23531.349609375,,,101.93082799124792,50300.0,23737.666666666668,26554.0,111.86440677966101,100.0,,1.9308279912479367,,24564.666666666668,5207.0,5207.0,0.0,,,,,1,1,1,1,1,1,0,,,82.84883720930232,-491.6666666666668,30.055555555555554,23.750000000000007,79.02033271719039,99.99999999999997,,-17.151162790697676,,29.046296296296298,-7.625,0.0,-7.62,,,,,0,0,0,0,0,1,0,,,117.81364119533222,4767.999267578125,294.7033386230469,315.3399963378906,107.00251914731105,100.0,,17.813641195332224,,290.9866706000434,17.769989013671875,17.77,0.0,,,,,1,1,1,1,1,0,0,,,102.36321171240957,15753.02734375,6675.276692708333,6823.47021484375,102.22003564732071,100.0,,2.363211712409568,,6689.667805989583,84.6103515625,84.61,0.0,,,,,1,1,1,1,1,0,0,,,100.79288730494362,18510.9375,23216.91015625,23531.349609375,101.35435529968811,100.0,,0.7928873049436242,,23280.587890625,98.189453125,98.19,0.0,,,,,1,1,1,1,1,0,0,1,1,1,1,0
2019-01-08,0.0,26.083333333333332,1.375,0.0,0.0,319.9800109863281,320.5899963378906,308.010009765625,320.2699890136719,15359200.0,0.0,0.0,23680.3203125,23864.650390625,23581.44921875,23787.44921875,317420000.0,6893.43994140625,6909.580078125,6795.85986328125,6897.0,2380290000.0,17369,2179,19548,27.458333333333332,320.2699890136719,6897.0,23787.44921875,,,83.8538091969801,-376400.0,22483.0,23051.0,86.94569230084953,84.80326233135222,,-16.146190803019906,,22341.111111111113,-7006.0,0.0,-7006.0,,,,,0,0,0,0,0,0,0,,,78.35909631391202,-758.3333333333333,27.527777777777782,25.60416666666667,99.74772956609483,107.24165988608623,,-21.640903686087988,,29.189814814814813,3.708333333333332,3.71,0.0,,,,,1,0,1,1,1,1,0,,,118.09364845056906,4906.9976806640625,311.05999755859375,317.80499267578125,102.96084084336279,100.775631722188,,18.093648450569063,,303.2255554199219,4.92999267578125,4.93,0.0,,,,,1,1,1,1,0,1,0,,,106.70689255047574,43350.0,6819.776692708333,6860.235107421875,101.13234363486174,100.53591301176179,,6.706892550475748,,6749.184461805556,73.52978515625,73.53,0.0,,,,,1,1,1,1,0,1,0,,,104.85417350926727,110122.8515625,23583.986328125,23659.3994140625,100.86271628466118,100.54122170409529,,4.854173509267266,,23407.08984375,256.099609375,256.1,0.0,,,,,1,1,1,1,0,1,0,0,0,0,0,0
2019-01-09,0.0,24.833333333333332,0.0,0.0,0.0,317.7099914550781,323.3500061035156,313.5,319.9599914550781,13343200.0,0.0,0.0,23844.26953125,24084.7109375,23703.16015625,23879.119140625,324570000.0,6923.06005859375,6985.22021484375,6899.56005859375,6957.080078125,2422590000.0,18310,2054,20364,24.833333333333332,319.9599914550781,6957.080078125,23879.119140625,78.16974396376338,-568700.0,95.39513749004544,-98300.0,22155.333333333332,22155.333333333332,91.9146631360395,91.9146631360395,-21.830256036236612,-4.60486250995456,-3.5807983119395113,21776.666666666668,816.0,816.0,0.0,,,,,1,0,0,0,1,1,0,86.62790697674417,-383.3333333333336,79.15006640106242,-654.1666666666667,25.347222222222225,25.347222222222225,97.97260273972601,97.97260273972601,-13.372093023255822,-20.849933598937586,-6.478260869565212,26.629629629629633,-2.625,0.0,-2.62,,,,,0,0,0,0,0,0,0,119.53970973526236,5229.998779296875,107.5242744832359,2238.9984130859375,318.52332560221356,318.52332560221356,100.45103944904139,100.45103944904139,19.53970973526235,7.524274483235895,6.117783291301146,314.0266621907552,-0.30999755859375,0.0,-0.31,,,,,0,1,1,1,0,0,0,104.36757815518709,29114.013671875,103.23823642679959,21822.021484375,6892.516764322917,6892.516764322917,100.93671609384074,100.93671609384074,4.367578155187083,3.238236426799583,23.895984100762256,6865.544487847222,60.080078125,60.08,0.0,,,,,1,1,1,1,0,1,0,102.28250416726796,53287.890625,101.90311072600275,44595.8984375,23732.639322916668,23732.639322916668,100.6172082915653,100.6172082915653,2.2825041672679665,1.9031107260027647,44.81153008789227,23682.363932291668,91.669921875,91.67,0.0,,,,,1,1,1,1,0,1,0,0,0,1,1,1
2019-01-10,0.0,26.625,0.0,0.0,0.0,314.57000732421875,325.3699951171875,312.5,324.6600036621094,13472500.0,0.0,0.0,23811.109375,24014.779296875,23703.25,24001.919921875,338150000.0,6908.64990234375,6991.3701171875,6877.080078125,6986.06982421875,2179080000.0,16996,1939,18935,26.625,324.6600036621094,6986.06982421875,24001.919921875,81.22426218256692,-437700.0,71.30752429012578,-761900.0,21350.25,19615.666666666668,88.6874860950106,96.52998453617006,-18.775737817433082,-28.69247570987422,-4.326022389764679,21081.888888888887,-1429.0,0.0,-1429.0,,,,,0,0,0,0,0,1,0,75.98097502972652,-841.6666666666664,112.10526315789473,287.5,25.666666666666668,26.305555555555557,103.73376623376622,101.21436114044351,-24.019024970273477,12.105263157894736,-3.163366336633664,25.77314814814815,1.7916666666666679,1.79,0.0,,,,,1,1,1,0,1,1,0,119.71238534247091,5345.9991455078125,102.9555424089725,932.000732421875,320.0574951171875,321.62999471028644,101.43802554701513,100.9420790976141,19.712385342470903,2.95554240897252,6.072952778806892,320.56888495551215,4.70001220703125,4.7,0.0,,,,,1,1,1,1,1,1,0,108.08493578121374,52256.982421875,102.3829459828414,16259.9609375,6915.905029296875,6946.716634114583,101.01454248756521,100.56650058116531,8.084935781213739,2.3829459828414206,13.36868204103257,6923.701117621528,28.98974609375,28.99,0.0,,,,,1,1,1,1,1,0,0,105.79955223026091,131569.921875,101.9997591311657,47057.03125,23799.95947265625,23889.49609375,100.84857476102336,100.47059941190813,5.799552230260917,1.9997591311656964,18.24271047654675,23822.399522569445,122.80078125,122.8,0.0,,,,,1,1,1,1,1,0,0,1,1,1,1,1
2019-01-11,0.0,23.0,0.5416666666666666,0.0,0.0,330.9599914550781,341.0899963378906,328.5199890136719,337.5899963378906,19500400.0,0.0,0.0,23940.009765625,23996.3203125,23798.16015625,23995.94921875,262650000.0,6947.4599609375,6975.64990234375,6933.60009765625,6971.47998046875,2066500000.0,17081,2022,19103,23.541666666666668,337.5899963378906,6971.47998046875,23995.94921875,89.48798426008338,-224400.0,97.72355228156333,-44500.0,20900.8,19467.333333333332,91.39841537166042,98.12848875038527,-10.512015739916617,-2.2764477184366685,-8.512923351158646,20601.166666666668,168.0,168.0,0.0,,,,,1,0,0,0,1,1,0,75.0332005312085,-783.3333333333333,85.73596358118361,-391.6666666666664,25.241666666666667,25.000000000000004,93.26510399471773,94.16666666666666,-24.966799468791496,-14.264036418816382,-3.0053191489361706,24.958333333333336,-3.083333333333332,0.0,-3.08,,,,,0,0,0,0,0,0,0,113.44893236167712,4001.9989013671875,105.40793952551057,1732.000732421875,323.5639953613281,327.40333048502606,104.33484602046019,103.11135071160507,13.448932361677135,5.407939525510579,8.435534458106948,325.9016621907552,12.92999267578125,12.93,0.0,,,,,1,1,1,1,1,1,0,103.45192097635095,23262.01171875,101.07988952397781,7447.998046875,6927.02001953125,6971.543294270833,100.64183387390453,99.99909182516107,3.451920976350944,1.0798895239778163,29.96937695998791,6934.430013020833,-14.58984375,0.0,-14.59,,,,,0,1,1,1,0,0,0,102.40167804405115,56278.90625,100.87651264363248,20850.0,23839.157421875,23958.99609375,100.6577069570887,100.15423486382903,2.401678044051157,0.8765126436324828,42.63755431236726,23865.289388020832,-5.970703125,0.0,-5.97,,,,,0,1,1,1,0,0,0,0,1,0,1,0
2019-01-14,0.0,29.291666666666668,0.0,0.0,0.0,334.239990234375,335.4800109863281,329.1300048828125,332.94000244140625,10499600.0,0.0,0.0,23880.529296875,23964.900390625,23765.240234375,23909.83984375,277560000.0,6908.02978515625,6936.22021484375,6887.47998046875,6905.919921875,1942210000.0,17816,1923,19739,29.291666666666668,332.94000244140625,6905.919921875,23909.83984375,74.3353167131129,-681500.0,96.93085837752898,-62500.0,19259.0,19739.0,102.4923412430552,100.0,-25.664683286887097,-3.0691416224710273,-2.896404988994864,20513.533333333333,636.0,636.0,0.0,,,,,1,0,1,0,1,1,0,123.33333333333334,554.1666666666667,117.9530201342282,445.8333333333336,26.486111111111114,29.291666666666675,110.59255374934452,99.99999999999997,23.33333333333334,17.953020134228197,5.285714285714286,26.59166666666667,5.75,5.75,0.0,,,,,1,1,1,1,1,1,0,105.58127935178163,1760.0006103515625,104.05676063663432,1298.0010986328125,331.73000081380206,332.94000244140625,100.36475495874228,100.0,5.581279351781626,4.056760636634314,18.91703903300926,326.6893310546875,-4.649993896484375,0.0,-4.65,,,,,0,1,1,1,0,0,0,101.20832515472684,8244.970703125,99.26463177546479,-5116.015625,6954.489908854167,6905.919921875,99.30160245229014,100.0,1.2083251547268314,-0.7353682245352011,83.75918084533066,6919.986653645833,-65.56005859375,0.0,-65.56,,,,,0,1,0,0,0,1,0,101.60845102664322,37849.0234375,100.12865090602415,3072.0703125,23969.236328125,23909.83984375,99.75219700969235,100.0,1.6084510266432306,0.1286509060241488,63.171616259088594,23862.718229166665,-86.109375,0.0,-86.11,,,,,0,1,0,0,0,0,0,1,1,1,1,1
2019-01-15,0.0,24.791666666666668,0.0,0.0,0.0,349.6000061035156,357.2200012207031,347.0,354.6400146484375,21181200.0,0.0,0.0,23914.109375,24099.140625,23887.9296875,24065.58984375,291570000.0,6931.39013671875,7025.85009765625,6928.1201171875,7023.830078125,2038090000.0,21375,2998,24373,24.791666666666668,354.6400146484375,7023.830078125,24065.58984375,124.68283200327399,482500.0,128.71930287826777,543800.0,21071.666666666668,22056.0,115.66716760262594,110.50507798331519,24.68283200327399,28.71930287826776,5.05139896373057,20963.666666666668,4634.0,4634.0,0.0,,,,,1,1,1,1,1,1,0,90.28831562974204,-266.6666666666664,93.11424100156495,-183.3333333333332,25.875000000000004,27.04166666666667,95.81320450885667,91.67950693374422,-9.71168437025796,-6.88575899843505,-9.29687500000001,25.921296296296298,-4.5,0.0,-4.5,,,,,0,0,0,0,0,0,0,110.7315786098517,3437.0025634765625,109.2342791376082,2998.0010986328125,341.7233378092448,343.7900085449219,103.77986382844094,103.15599809006603,10.731578609851708,9.234279137608182,10.31829357408787,339.36667209201386,21.70001220703125,21.7,0.0,,,,,1,1,1,1,1,1,0,101.8389166032333,12683.0078125,100.5405078228011,3776.025390625,6967.07666015625,6964.875,100.81459442370306,100.84646283135017,1.8389166032332898,0.5405078228011087,55.3798450806166,6977.603298611111,117.91015625,117.91,0.0,,,,,1,1,1,1,1,1,0,101.16927469793929,27814.0625,100.26527012039972,6366.9921875,23990.459635416668,23987.71484375,100.31316702337132,100.32464534661705,1.1692746979392856,0.2652701203997109,86.52310263468344,24001.354166666668,155.75,155.75,0.0,,,,,1,1,1,1,1,1,0,0,1,0,1,0
